Longitude,Latitude,MOD13Q1_006__250m_16_days_EVI_doy2011081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011241_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012241_aid0001_tif
-86.6365967,34.8825989,2299,2975,1570,1807,1843,2005,4256,5368,7238,7185,4334,2680,1921,1795,3433,3384,4697,4363,1181,7556,7663,4605
-86.6315002,34.8824997,1812,2126,1382,1829,1947,3136,4437,4972,6187,6459,3080,1308,1773,1722,5971,6864,6109,4355,4062,3128,2156,1991
-86.6288986,34.8824997,1193,1479,1359,1387,1733,3444,5853,5652,6127,5377,3232,3379,3562,3251,4404,5590,4308,4355,4026,4361,2330,3582
-86.5908966,34.8824005,3440,3156,3399,2894,2579,2770,3995,5879,6610,5959,3515,1809,2135,2510,3865,4969,5663,5572,6030,4149,3846,3181
-86.5858994,34.8824005,2299,2624,2614,3007,3202,2916,3719,7812,7065,5454,5128,1396,2424,1911,4544,7505,7094,6372,4095,4123,2073,2320
-86.5832977,34.8824005,1981,2057,1599,1616,1721,2123,3571,8415,7878,7789,6612,1104,1455,1573,4544,7275,7094,6620,4544,3295,2073,1719
-86.5808029,34.8824005,1122,1471,1194,1355,1382,1977,3131,8415,8238,8243,6726,1104,1403,1546,4369,7123,7734,6528,6409,3536,2065,1665
-86.5782013,34.8824005,1129,1429,1356,1405,1509,1406,3146,8371,7903,7649,6562,1850,1563,2425,4344,7260,7734,6762,6203,2505,2874,1882
-86.5756989,34.8824005,1251,1706,1601,1367,1510,1393,3207,7967,8409,8043,6738,2032,4448,2613,4596,7572,6569,6451,7196,6794,2886,3952
-86.5630035,34.8823013,2855,2945,3963,5348,3629,2510,3271,6246,6856,6248,5157,1828,1687,1698,3243,5165,6413,4059,4494,4768,3516,3870
-86.5605011,34.8823013,4965,8579,5347,5835,3507,2510,1871,6246,7882,7957,5157,2010,1708,1730,2835,4487,6132,4901,5138,4832,2731,1964
-86.5579987,34.8823013,8214,8827,7322,4415,3352,2406,2512,6337,7315,7433,6503,5240,2100,2234,1622,2909,6132,4885,6707,4865,3835,2152
-86.555397,34.8823013,4046,4407,2719,2117,3013,3360,5157,6337,5050,4467,6320,6872,2188,2040,1684,1967,4426,4404,7009,7279,6352,2818
-86.5453033,34.8821983,2092,4445,3032,2550,2658,2255,2337,3675,4789,3395,3614,1676,2142,2373,2166,2302,3464,2944,3375,4583,3834,4001
-86.5073013,34.8820992,2989,3229,2397,1678,2088,1923,3762,7192,8182,9464,5880,1977,1895,2125,4900,6778,6083,6427,5490,4685,2877,2022
-86.5046997,34.8820992,2989,3229,1869,1634,1872,1857,3567,7998,8579,9758,7195,2197,1872,2034,6220,6112,7387,6870,6579,5492,2912,1737
-86.5021973,34.8820992,2846,3326,2432,1703,1906,1877,3480,6824,8151,8766,6794,2413,2074,2598,5163,6712,7387,5341,5448,6785,3228,2876
-86.489502,34.882,3631,3068,4080,3276,2991,3440,4522,6272,5968,6124,4976,3254,2063,2249,1841,2078,3374,3744,4786,6892,7596,5922
-86.4869995,34.882,2994,3325,2388,3086,3016,2551,3186,5703,6454,6190,3708,3479,2063,2729,1841,2078,2804,3029,4032,5839,6036,5077
-86.4844971,34.882,3337,3325,2864,3341,3652,2465,3854,5136,5452,4839,5944,3349,2328,3980,2247,2115,3283,3429,4748,2522,4027,5456
-86.6492004,34.8805008,1778,2740,3716,1959,2222,2463,5287,5084,5909,4748,3829,2447,1288,3133,3159,5577,6471,4981,2507,6103,3987,4128
-86.646698,34.8805008,2322,2740,2395,1754,2385,3018,5096,5266,6271,5281,3829,2361,2140,2191,3246,4878,6291,4981,5192,6246,4894,3535
-86.6416016,34.8805008,1418,2246,2692,1736,2046,2823,6855,7489,7462,6291,3873,1808,2809,2140,3900,4147,4783,4383,8423,7050,4140,5083
-86.6390991,34.8805008,2299,2718,1396,1667,1882,3108,7780,5368,7112,6696,4347,1421,1692,3158,4642,4458,5689,5140,8049,7233,2959,3671
-86.6365967,34.8805008,2151,2718,1344,1894,1843,3443,6716,6083,6578,5894,4525,2803,1550,3158,2034,4540,5948,5438,7131,5049,2589,2914
-86.6340027,34.8805008,1915,2316,1653,1821,2089,3973,6029,5811,6712,6845,3181,2160,2327,1937,3433,6706,5592,4202,3328,4418,5121,3224
-86.6315002,34.8804016,1501,1883,1566,1769,2015,3832,6029,5681,6187,5165,2703,1443,1862,2419,5001,6706,5177,3469,2437,2707,3176,2564
-86.6111984,34.8804016,2427,3699,2440,1830,2583,3398,5897,6632,6440,4355,2712,1944,3312,3683,4182,3511,4678,3009,5774,5460,3230,2981
-86.6087036,34.8804016,3284,3692,2065,3552,4627,3475,5968,6003,4831,4873,2876,2467,2805,3741,2867,3511,4528,3433,3222,5354,3124,3181
-86.5960007,34.8802986,6916,3950,8086,3737,3485,3016,3281,5721,5383,5664,5504,1907,4481,4017,4052,6397,3634,2952,3664,3930,3077,4251
-86.5934982,34.8802986,6916,3950,8086,3737,3485,3016,3281,5721,5383,5664,5504,2050,2900,2290,4372,3574,5647,2817,3125,4260,2921,2184
-86.5908966,34.8802986,8422,5292,7622,4246,3240,2455,2005,5879,5844,6624,5446,2083,1962,2290,3888,5063,6754,3727,4424,2333,3767,1923
-86.5884018,34.8802986,3440,4089,2769,3885,3082,2243,1921,6615,6070,6821,6130,2864,2167,2916,3946,4969,7256,3568,3852,1715,3871,2100
-86.5832977,34.8802986,2830,2770,2987,2581,3202,2916,3437,7763,6411,7844,5128,1170,1455,1760,4309,7125,7256,6372,4544,2691,2493,1704
-86.5808029,34.8802986,1579,1864,1382,1518,1665,2037,2871,7763,8314,7868,6286,1083,1340,1471,4309,7125,7749,6314,6848,3295,2070,1704
-86.5783005,34.8802986,1116,1432,1138,1355,1401,1884,2541,8268,7953,7868,6286,1104,1350,1937,4344,6485,7668,6476,6196,2323,2921,1477
-86.5756989,34.8802986,1251,1706,1198,1310,1417,1278,3252,7620,7822,7559,6381,1850,3981,2425,5520,7068,7668,6192,6196,2323,5489,3513
-86.5630035,34.8801994,2575,2473,2842,3322,3194,2776,4522,5395,6318,5544,5167,3922,2560,1967,3095,3760,5597,4489,4953,4768,3849,3441
-86.5605011,34.8801994,2855,4046,2875,3211,2072,2276,3446,6246,7746,7671,5157,1974,1733,1698,4011,5333,6883,5568,4136,4957,3119,1690
-86.5579987,34.8801994,4965,2819,5796,2168,1581,1942,3199,7324,8402,8290,6503,2436,1810,1886,4291,2909,7091,5118,4895,4865,1657,1598
-86.555397,34.8801994,3136,2882,2853,1649,1546,2164,3986,7324,8426,8206,4622,2266,1685,2038,4291,2627,7091,6082,4272,4865,3395,2152
-86.5529022,34.8801994,1387,1720,1486,1306,3013,2062,4204,7322,5050,9166,4622,1389,1559,2039,5389,4113,4426,4404,4877,4246,3365,2223
-86.5503998,34.8801994,1204,2447,1261,1369,2543,2983,4509,7274,4909,4106,5250,1222,1590,2190,3256,5221,4518,4622,4882,4246,2591,2034
-86.5477982,34.8801994,1104,2447,1249,2144,2413,2570,3722,7525,5449,5313,6577,2465,2240,2277,3221,4899,5368,4790,2710,4032,4339,2137
-86.5453033,34.8801994,2092,2326,1440,2224,1967,2270,2988,7705,6190,6136,6562,1859,2240,2966,3348,4904,5356,4427,2729,4032,5016,2137
-86.5174026,34.8801003,5292,4302,4675,4664,3924,2773,3430,3906,5326,5567,4696,3651,3940,3819,2359,2957,3422,4422,4243,7279,6874,5265
-86.5149002,34.8800011,4531,4826,7050,3161,2385,2697,3715,5102,6771,7410,4571,3042,2612,2502,2490,2539,3440,4422,4302,5692,5259,6783
-86.5098038,34.8800011,3377,3312,2067,1655,1829,1865,3809,7335,8293,9318,7215,2818,2699,2650,4397,5101,6166,4668,3859,6161,3633,3863
-86.5073013,34.8800011,3398,3312,1740,1730,2244,1879,3586,7692,8928,9315,7215,2288,2073,2088,4900,5360,6083,6284,3698,4685,2954,2729
-86.5046997,34.8800011,2988,3514,1616,1730,1971,1762,3784,8144,9065,9327,7973,2032,1754,1922,4900,5892,6179,7195,5527,5492,2778,2180
-86.5021973,34.8800011,3236,3590,1904,2667,1953,1757,3790,7567,8884,9327,7973,2227,1999,2034,4604,6112,5072,5341,4850,5492,3228,2251
-86.6492004,34.8783989,1036,2138,2252,1428,1401,2558,5719,6063,6254,5867,5227,1394,1202,1964,3694,5249,6893,6134,5177,2504,2525,1889
-86.646698,34.8783989,1155,2138,1337,1217,1483,2875,6685,6943,6769,6666,5087,1240,1376,1468,4166,5171,5996,6632,5962,6612,2250,1182
-86.6442032,34.8783989,1389,2138,1766,1368,1831,3640,6200,5731,6294,5673,5087,1724,1578,1837,4166,5266,5810,5938,4106,8769,2845,2651
-86.6416016,34.8783989,1245,2257,1853,1747,1876,3584,5546,5484,6333,5298,3797,1360,2072,1695,3622,6358,6081,5142,3173,4454,2225,2632
-86.6390991,34.8783989,1506,2257,974,1401,1725,4161,6352,7027,6334,5508,4453,1114,1450,1412,3505,7158,7506,6669,3303,4138,1624,1302
-86.6365967,34.8783989,1424,1710,1278,1580,1831,3619,6457,6515,6484,5597,4309,1382,1341,1645,4210,7009,6963,6378,5281,5534,1764,1829
-86.6340027,34.8783989,1424,1710,2368,3822,2408,3732,6214,5656,6484,5974,4362,1931,2269,2126,4382,6697,6411,5460,4384,5534,3967,3962
-86.6315002,34.8783989,2168,2429,2362,2938,3673,3693,6530,6399,6514,5965,4229,2066,2219,2613,5638,7144,6220,4330,3641,4840,1975,2380
-86.6289978,34.8783989,1583,1931,1505,1833,2355,2536,4185,5545,6347,5803,3181,2216,2461,2613,4196,4860,3133,2759,2355,3524,1975,2997
-86.6163025,34.8782997,1617,2491,2662,1764,2282,3550,3310,4854,7241,6596,5658,2856,3327,3815,3815,4767,5940,4347,4258,4728,3994,4035
-86.6138,34.8782997,1764,2491,1776,1851,2763,5038,5266,5389,6061,5222,3142,4393,3752,3714,3106,4990,4834,4605,3814,5530,5487,4385
-86.6111984,34.8782997,1916,3699,1667,1963,2831,4744,6311,6864,6482,5219,3142,2316,2497,1894,3955,5622,6977,4427,5629,5704,2886,2379
-86.6087036,34.8782997,1884,3699,1737,2883,3706,5603,6087,6773,6509,5052,2593,2341,1902,2980,4095,5869,6605,5993,5926,6078,2465,2759
-86.5960007,34.8782005,6037,6523,7042,5740,3798,3550,3367,5713,6443,6632,5446,2526,3798,2182,3766,5218,6123,4640,4149,4026,4390,2659
-86.5934982,34.8782005,7735,6523,5538,5806,3789,2586,2255,5512,5884,6707,5400,2077,2072,2502,4061,6201,7163,4683,3304,4026,3231,2392
-86.5858994,34.8782005,2385,2698,2530,3395,2414,2722,4399,7166,6805,6749,4818,2191,2991,3632,4475,6153,7187,5691,4989,2431,4165,2476
-86.5832977,34.8782005,2396,2696,2290,2963,3133,3225,3860,7166,7313,7489,6083,2318,2333,3508,4573,6870,7401,6550,8879,1997,4165,2072
-86.5808029,34.8782005,1418,1412,1353,1514,1743,2059,2759,8457,8073,8151,5930,1212,1497,1698,4318,6563,7911,6312,5776,3013,2720,1972
-86.5783005,34.8782005,1082,1432,1247,1365,1393,1335,2686,8361,8501,7989,6392,1091,1330,1462,3939,7308,7911,6615,5986,2799,2105,1380
-86.5756989,34.8782005,1465,2384,3451,1474,1582,1538,4149,7781,7462,7095,5837,1422,2325,1935,4219,7267,6763,6394,6029,1403,3967,1843
-86.5681,34.8782005,1693,2389,1824,2490,1841,1686,3562,6773,5687,5853,4873,2007,3916,2418,5209,5408,4423,3951,5176,5751,3008,2098
-86.5655975,34.8781013,1311,2508,1874,2283,1907,1787,4075,8405,8274,8637,6844,1358,2128,1991,4487,6707,6394,5917,4427,5504,2307,1848
-86.5631027,34.8781013,2623,2069,2917,2224,2107,1787,3740,8405,8480,8566,6844,2662,2479,2415,4993,5875,6473,6215,4679,5504,2642,1848
-86.5605011,34.8781013,1497,1587,1356,1529,2138,1669,3649,9041,8937,8882,7789,1499,2023,2426,5617,6547,6970,6321,4865,5257,2609,1690
-86.5579987,34.8781013,1188,1573,1377,1454,1833,1645,4216,9041,8728,8577,7650,1247,1673,1947,5392,6492,6612,5881,4219,4365,1912,1750
-86.5554962,34.8781013,1305,1573,1331,1349,1605,1574,4264,9261,8192,7336,7653,1215,1535,1851,5381,6512,6738,5952,4527,4365,1861,1755
-86.5529022,34.8781013,1166,1511,1219,1359,1518,1500,4387,9005,8919,8228,7973,1131,1434,1701,4758,6514,6738,5952,4527,4283,1905,1522
-86.5503998,34.8781013,1081,1457,1162,1373,1502,1456,3391,9005,9273,8689,7973,1158,1574,1638,5251,6533,6897,6490,5314,4419,1948,1647
-86.5478973,34.8781013,1129,1615,1308,1376,1476,1550,3382,8573,9400,8738,7711,1241,1699,2222,5319,6533,7120,6576,5315,4772,2267,1970
-86.5453033,34.8781013,2110,3145,3737,2228,3050,2204,3789,7542,7543,7477,6482,1801,4066,5075,5319,7102,6712,6315,5611,4194,2246,2179
-86.5224991,34.8779984,2412,3664,1813,1929,2437,2068,3407,6832,7195,7050,5822,1982,2045,2988,2531,2869,3417,2152,2832,6037,3458,4624
-86.5199966,34.8779984,4881,4636,4635,3166,2749,2068,2862,6009,6897,7148,5822,2602,2375,3066,2563,2907,2709,2720,2704,6037,4739,5261
-86.5149002,34.8778992,3404,4664,3891,3549,2572,2809,4022,6598,7342,7943,6550,2688,2427,2825,2363,2471,3709,3415,6148,7153,6187,6926
-86.5123978,34.8778992,3641,2974,2117,2040,1811,1950,3759,7945,8675,8651,7554,4087,3341,3735,3389,3198,2517,4733,4431,5593,6187,4303
-86.5098038,34.8778992,3120,2594,1572,1443,1576,1762,4191,7945,9013,9801,8101,2984,3023,2846,4234,5469,5659,4312,4970,5836,3428,3070
-86.5073013,34.8778992,3081,2594,1599,1703,1829,1879,3586,8057,9217,9731,8101,2193,1875,2081,4784,5931,6971,7376,6227,5836,3108,2549
-86.5047989,34.8778992,3398,2594,1658,1696,1951,1879,4053,7711,8887,9280,7769,2279,1845,1994,4499,6025,6799,6693,6350,6365,2932,2102
-86.5021973,34.8778992,3239,3006,1684,2197,1992,1833,4146,8144,9006,8333,8243,2511,2077,1994,4681,5356,6073,6110,5893,6365,2756,2086
-86.4972,34.8778992,2157,4452,2744,4334,6018,7294,8415,8143,6619,4232,2483,2851,2574,3135,3582,2960,5733,4470,4846,5778,5987,4654
-86.4945984,34.8778992,1836,4166,2436,5285,6181,7294,4621,8415,7753,4232,2483,2910,2563,2472,2895,4911,3324,5029,5731,5778,5873,3514
-86.6492996,34.8763008,1165,2391,2718,1615,1601,3135,6624,6772,6643,6367,5295,1601,1265,2055,4142,5673,7975,7060,5800,3660,2748,1573
-86.646698,34.8763008,1129,2391,1456,1214,1448,2776,6938,6746,6787,6285,4576,1194,1318,1400,3939,5395,6893,7016,5177,4101,1952,1182
-86.6442032,34.8763008,1515,2391,1279,1368,1665,2576,6410,5897,6294,5718,3152,1290,1335,1584,3607,5833,7654,5938,5962,9056,2116,1472
-86.6416016,34.8763008,1643,2018,1571,1421,2064,2871,5654,5180,5435,4654,3526,1459,1612,1708,3624,5266,6632,5938,4257,4604,2081,1472
-86.6390991,34.8763008,1245,2018,1135,1265,1876,2830,6352,5484,6334,5189,3293,1115,1457,1392,3505,6358,6934,5383,1802,4335,1624,1284
-86.6365967,34.8763008,1389,2187,1071,1570,1725,3372,6624,5748,6338,5591,3480,1114,1354,1412,3728,6316,6688,5727,2858,4138,1874,1419
-86.6340027,34.8763008,1382,2373,2011,2217,2144,3732,6487,6135,6699,5597,3388,1371,2080,1842,3660,6574,6423,5745,4194,5534,3967,1829
-86.6289978,34.8763008,1850,2096,1852,2938,2913,3486,5508,6839,7072,6575,4998,2102,2766,3109,4492,6119,4228,4330,4665,3524,3474,3299
-86.6163025,34.8762016,1485,2548,2362,1826,1851,1776,2987,5097,6839,8156,6293,2715,2831,2567,3918,4702,5884,4318,4545,4209,3065,3437
-86.6138,34.8762016,1629,2543,1401,1851,2427,3573,5005,5654,7241,5737,3844,5550,3539,4697,3124,3033,3691,3168,3193,5530,6392,4635
-86.6111984,34.8762016,1764,2543,1539,1915,3240,4972,6345,5389,6241,5300,3844,6186,5449,3816,3953,4451,3900,3168,5717,5417,7010,6368
-86.6087036,34.8762016,1916,2551,3168,2491,5689,4677,6323,6565,5892,5398,3859,2316,3428,3231,3955,5599,6215,4371,5629,5929,4276,4159
-86.5858994,34.8760986,2158,4005,2830,2203,3015,3060,4831,7437,7006,6476,4788,2452,3112,3254,5318,6565,6502,4926,2340,1800,4248,3001
-86.5808029,34.8760986,1381,1599,1905,2963,3182,3155,3029,8476,8020,8164,6083,1179,1881,1628,4573,7832,7854,6249,9203,1157,3308,3210
-86.5783005,34.8760986,1125,1386,1418,1487,1466,1508,2963,8361,8678,8702,6392,1113,1360,1491,4676,7473,7839,6510,6287,4150,2133,1579
-86.5756989,34.8760986,1070,1424,1360,1306,1582,1525,2851,8361,7448,7807,6392,1113,1436,1491,3777,6868,7839,6673,5986,1857,2105,1843
-86.5731964,34.8760986,1422,2076,3141,1383,3616,3327,4149,6898,7462,7095,5837,1410,1873,2119,3236,7267,5761,6021,5752,681,3967,3226
-86.5655975,34.8760986,2266,1733,2746,1949,2415,2116,4782,8620,7612,7705,6359,1304,3055,3375,5990,7266,6711,5698,4549,4902,3943,2503
-86.5631027,34.8759995,1711,1689,1603,1520,1667,2002,4177,8443,8889,8888,6306,1358,1681,2565,5827,6707,6899,6483,4679,4902,2353,1848
-86.5605011,34.8759995,1711,2253,2094,2118,2720,1800,4148,7842,7970,8044,6680,1776,1967,2415,4953,5875,6597,6350,4679,5004,3034,2236
-86.5579987,34.8759995,1744,2008,1797,2284,2360,1683,4361,7828,8937,7402,6699,1880,2553,2047,4582,6239,5460,5881,5188,4126,2081,2091
-86.5554962,34.8759995,1423,2008,1354,1423,1939,1477,4205,8808,8728,8577,6699,1357,1770,2047,5392,6372,6112,6205,5344,4126,1816,1514
-86.5529022,34.8759995,1117,1438,1206,1349,1463,1506,4264,9261,9244,8241,8236,1124,1519,1670,5454,6823,6972,6605,5344,4219,1862,1519
-86.5503998,34.8759995,1079,1312,1164,1297,1506,1510,3390,9005,8826,8279,7973,1167,1435,1657,5179,6355,6972,6605,5487,4283,1944,1455
-86.5478973,34.8759995,1112,1497,1308,1310,1437,1435,3042,8573,9634,8928,7711,1158,1540,1934,5456,6551,6999,6552,5225,4772,2091,1786
-86.5453033,34.8759995,1788,2818,3673,1878,2497,1868,3757,8573,8098,8228,7711,1513,3472,2222,5456,6574,6276,6118,5532,4772,2267,1970
-86.5199966,34.8759003,5520,4837,6083,3418,3124,2070,3586,4582,6300,6655,5473,2134,2217,2593,2114,2852,2899,2349,3955,6037,5847,5025
-86.5149002,34.8759003,3561,2974,4689,3251,2433,2085,2666,5170,5580,5277,5224,2785,3255,2988,2082,2931,3888,3641,4226,7326,7607,6733
-86.5123978,34.8759003,3805,2974,2468,1535,1675,1752,2983,8617,8335,7023,6892,4053,3645,3610,2363,2062,2441,3206,3546,5069,7525,5434
-86.5098038,34.8758011,2981,2974,2088,1530,1675,1738,4008,9208,9181,9874,6892,3324,4504,3167,3389,4708,5293,3206,4848,5993,6047,5434
-86.5073013,34.8758011,3110,3268,1550,1586,1749,1791,3780,8737,9124,9428,8776,1834,1947,2081,4424,6476,7147,7376,6552,5728,3108,2787
-86.5047989,34.8758011,3171,2966,1672,2255,1852,1791,4616,8737,8784,8308,8664,2021,1689,1976,4828,5931,7159,7543,6552,6519,3108,2486
-86.5021973,34.8758011,3040,2429,2420,3490,2767,4425,5708,7591,6685,4633,3775,2060,1803,2026,4681,6797,6603,6766,5893,6519,2788,2086
-86.4997025,34.8758011,2043,2078,2325,3751,5284,7430,7295,6232,6686,4069,3115,2060,1906,2026,4225,6797,6302,5973,4384,5428,2745,2628
-86.4972,34.8758011,1945,1907,2218,4210,5918,6978,7084,3584,6584,3875,2662,1994,1696,1824,4271,5624,7105,7033,4384,5997,2533,2177
-86.4945984,34.8758011,1788,1843,2156,4297,5419,6834,7220,3584,6584,3942,2662,1994,1707,1749,4271,5815,5733,7033,5573,5778,2533,2045
-86.4921036,34.8758011,1878,1896,2294,3952,5420,5653,7335,3275,6592,4147,2592,3118,1698,1706,4448,5915,6686,8329,7289,5427,2521,2261
-86.4896011,34.8758011,2326,2647,2638,4376,6130,5653,6234,6580,5972,3989,2821,3608,2098,2036,5177,5915,6347,7833,6094,5427,2958,2963
-86.4869995,34.8757019,3312,3849,4663,5600,6239,5163,6310,6033,5909,5356,3921,2517,3471,3363,5097,4637,6353,5066,4404,5066,5032,3967
-86.6492996,34.8741989,1383,2299,1809,2272,1882,3025,6817,6732,6451,5923,4364,1895,1508,1633,4559,5800,7635,6241,5738,3741,3404,1556
-86.646698,34.8741989,1274,2318,1680,1332,1550,3012,7387,7239,6853,6409,4981,1283,1355,1436,4252,5226,7902,6697,5768,3889,2335,1217
-86.6442032,34.8741989,1881,2318,2675,1572,1963,2988,7017,6564,6216,6334,4687,1778,1355,1834,3905,5981,7519,5428,5694,3889,2222,2287
-86.6417007,34.8741989,1857,2258,2629,2063,2461,3055,4760,5139,5836,4740,3203,2285,2354,2309,3746,5936,5566,4723,4690,4957,3448,2595
-86.6390991,34.8741989,1986,2258,1157,1558,1856,3055,6295,5139,5551,4819,2825,1137,1836,1374,3447,5936,5957,4723,3528,3097,2810,2255
-86.6365967,34.8741989,1407,1747,1184,1493,1836,3754,6382,5689,5909,5297,3377,1128,1342,1372,3305,6161,6651,5791,4611,2985,1949,1382
-86.6340027,34.8741989,1259,1587,1457,1245,1939,3805,5517,5511,5897,4890,3026,1174,1342,1403,3270,6299,6359,5309,4563,4884,2397,1635
-86.6315002,34.8741989,1566,1561,1318,1239,1519,3856,6237,5466,5807,5983,3758,1071,1396,1360,3432,4690,6864,6160,4493,5860,2360,1640
-86.6289978,34.8741989,1717,1585,1397,2022,1565,3635,6016,5959,6561,6301,4158,1191,1551,1573,4817,5097,6088,5237,4825,5860,3026,1835
-86.6163025,34.8740997,1621,3050,2607,2195,2833,2666,2479,7676,6629,7956,6461,2734,3358,2830,3522,4688,5790,3703,4212,4096,3245,3848
-86.6138,34.8740997,1922,3050,1326,1712,2860,3405,4217,7252,7427,5792,3639,4602,3004,4556,3042,2850,3939,2521,3180,4698,5492,3848
-86.6111984,34.8740997,1531,3050,1950,2615,4413,5265,6275,6760,6552,5193,3559,5936,6857,7207,3550,4306,2181,3956,3370,5374,7916,6981
-86.5858994,34.8740005,1867,3511,2969,2333,2320,2711,3950,7713,6302,7483,4907,2726,2415,3158,4919,6299,5643,4463,3639,3009,2305,2744
-86.5808029,34.8740005,1882,2233,2701,1690,1621,3388,4140,8649,7919,8253,6185,1436,2592,2215,5491,7743,7712,6504,4493,5514,2267,1799
-86.5783005,34.8740005,1158,2233,1413,1440,1621,1706,3213,7806,8720,7553,6797,1164,1411,1986,5140,7894,7712,6504,5584,8090,1749,1584
-86.575798,34.8740005,1246,2233,1662,2193,1548,1399,3706,7421,7424,4226,7323,1199,1492,1544,3390,7271,6550,7153,6685,6264,1614,1955
-86.5554962,34.8739014,1190,2090,2248,2105,2642,1819,3937,8696,7804,6549,6737,2979,3313,2414,4511,5905,6241,5464,4102,4134,2163,1996
-86.5529022,34.8739014,1190,1481,1241,1344,1575,1437,3208,8696,9196,8145,8279,1082,1464,1647,5343,7394,6967,6828,6393,4227,1704,1996
-86.5503998,34.8739014,1076,1423,1182,1334,1496,1423,3197,9215,9178,8467,8236,1105,1515,1658,5688,6582,7378,6656,5376,4318,1799,1441
-86.5478973,34.8739014,1066,1499,1225,1340,1469,1420,3035,8473,9136,8499,7908,1259,1530,1688,5300,5981,7378,6656,5434,4014,1826,1774
-86.5453033,34.8739014,1582,1993,2559,1477,1718,1869,3132,8655,7828,8048,8269,1343,2319,1965,5919,7087,6372,6358,5504,4046,1869,1786
-86.535202,34.8739014,2507,3164,3768,3280,3583,3216,4019,5594,4539,3621,4803,2749,3768,3421,3983,4819,4494,3712,4527,5123,4359,4423
-86.530098,34.8737984,2887,3016,2295,2111,3014,2610,4153,6930,7489,7412,5996,2983,2806,2924,2798,2876,5033,4848,7145,6795,6058,6119
-86.5123978,34.8737984,2695,3328,2205,2852,2284,2584,2961,5170,4529,7239,6892,2559,2206,2184,2275,2006,2529,3354,4903,6578,6446,6259
-86.5098038,34.8737984,3805,3123,2369,1905,1869,1909,3630,7949,7014,8912,6892,2215,1897,3218,2765,2438,3155,3022,5016,6641,6027,7254
-86.5073013,34.8736992,2981,3123,1469,1494,1688,1800,3582,8766,9173,9480,7935,1840,1828,1960,4727,6614,6811,6861,6357,6641,3140,3815
-86.5047989,34.8736992,2959,2572,1539,1739,2219,2077,3720,8540,8785,8656,8776,1876,1687,1909,4616,5477,7172,6809,6528,6745,3349,1886
-86.5022964,34.8736992,2599,2479,1884,2670,2219,2077,6049,7400,7784,5116,4714,1876,1862,2374,4875,6736,6565,7038,6108,6653,3150,2657
-86.4997025,34.8736992,2169,2429,1916,3076,4071,4425,7517,6385,6686,4873,3775,1993,2061,2432,4984,5880,5830,6461,5100,5397,3225,2549
-86.4972,34.8736992,1947,1903,1834,3751,5961,7430,7295,4012,6929,4069,2707,1993,1771,2007,4919,6097,6106,7283,5100,5898,2663,2103
-86.4945984,34.8736992,1788,1874,1922,3601,5445,6982,7084,5294,6609,3875,2630,1961,1858,1906,4959,6274,7051,7358,6027,5997,2616,1990
-86.4921036,34.8736992,1900,1989,2156,3807,5376,6132,7098,3692,6629,3796,3127,1919,1743,1820,4351,5741,6797,7431,6478,6486,2941,1885
-86.4896011,34.8736992,2487,3489,2423,3773,5263,4346,6630,6580,6475,4759,5108,1894,1802,1950,4194,6174,6800,6887,6909,6423,2807,2070
-86.4869995,34.8736992,3402,2647,4401,5114,5261,4829,5547,6749,6475,6253,5108,1894,2078,4763,5080,5908,6026,5882,5510,5618,2807,2980
-86.6518021,34.8722,2793,2859,5230,5187,5451,5877,6613,6150,5869,5853,4891,2593,1818,1997,4617,6974,7889,6241,5572,5680,3958,1886
-86.6492996,34.8721008,1592,2859,2210,2405,2074,3179,6404,6526,6362,6136,5603,1276,1418,1997,4240,7008,7635,6670,5753,4221,2633,1315
-86.646698,34.8721008,1350,2859,1807,1253,1484,2756,6994,7098,6757,6682,5170,1378,1671,1511,4143,6734,7376,5832,5783,4342,2623,1709
